Column1,Column2
6,0.9910727366943382
85,0.30814763389498256
25,0.34717868463553714
17,0.55336575999865
18,0.6637083534215586
42,0.4621407513440231
44,0.566739010816551
36,0.7161611688479332
98,0.7014526910384055
17,0.7018507751861796
31,0.8057906332206408
52,0.3521450982654739
16,0.8056338969649174
12,0.8415892346960951
28,0.6340056306026469
48,0.311365114359208
5,0.09111756682740302
35,0.20292695460197063
36,0.546234083133505
38,0.2768811879832658
49,0.8875304189265625
91,0.6653819653852973
56,0.48967742480536736
11,0.6665344263343533
54,0.5935301597772255
14,0.8176033235661774
63,0.23116300217470898
63,0.1716723983513222
76,0.417252716247116
80,0.2443543891479455
40,0.17673298238111368
75,0.29020116433257725
5,0.8954518835482036
86,0.07412204669726974
59,0.9025979761694495
52,0.7908911406913806
84,0.6229175828352581
20,0.9384899046637754
62,0.6683355714836141
92,0.9812853098109742
33,0.23653107354670888
40,0.4608236040117978
42,0.001859117740373395
99,0.7089593908001761
53,0.9001930800604468
41,0.7519820130014226
9,0.8059539312765126
95,0.012591374455729887
37,0.17708702876463056
31,0.7687335658178893
71,0.5668707474781962
3,0.6233828547521456
5,0.7377298924776274
52,0.9497978126038626
51,0.06622789005848384
76,0.9451704608594076
35,0.41090808199625006
10,0.03313482335827822
36,0.7836057590666996
56,0.4948371532955035
52,0.2987794905602812
80,0.33151467183364636
62,0.3825221710174235
70,0.5415252913618421
55,0.5249846658797764
60,0.6065127548446423
29,0.9431965329023573
55,0.25061371307150215
70,0.500352852017182
25,0.9260196806621119
85,0.9390296146445917
14,0.05253023128708856
17,0.47419139721528436
35,0.4336921601814393
75,0.3752513012921028
63,0.040100950238809885
89,0.2160808620988851
97,0.5820423957381315
86,0.10549750484511222
46,0.10648143921665476
5,0.34887504913901257
91,0.5910663060573585
41,0.31619190299210786
47,0.9224623766790847
77,0.4585601486136265
70,0.42614692895030226
77,0.9646738268963663
79,0.7269657968474401
41,0.8403880627585156
30,0.7687753165897548
39,0.37493220063908417
66,0.19585965455972942
86,0.2540128848048332
60,0.9758310576001392
41,0.9367523110332667
72,0.3277520487357557
7,0.8593476726462744
26,0.7518534748458581
56,0.2940822107749561
90,0.9384111754489479
38,0.23830336294925558
55,0.38386928017823896
49,0.07078303051702117
90,0.9790332768189342
53,0.9953337305581751
62,0.15415093905967014
76,0.5336057009600084
76,0.532640370390067
95,0.815463041969956
94,0.37695761074069545
25,0.1476472194759163
22,0.10426774956353935
54,0.33502919443067114
3,0.6027078286790475
21,0.14200831955992688
70,0.2879824701104622
84,0.7384254949438396
47,0.10793514606445542
12,0.3101228039166468
53,0.8690168253820044
36,0.3613281005363843
47,0.6554589362983831
91,0.687258464801243
93,0.02318454685854876
3,0.07345410172093336
23,0.7908842085955469
7,0.9891403659701534
84,0.7754594614507011
56,0.166285074055884
32,0.43176150661008483
45,0.7461236628832517
10,0.208515028654787
92,0.21973659019247316
96,0.8044679864682012
62,0.9029218724046324
49,0.878247007286901
27,0.7132408651857981
6,0.21779421389402798
67,0.43876698277210524
94,0.7501616684551027
39,0.6283383797741375
84,0.7886124048219679
2,0.022422869434797543
24,0.16361710485802194
37,0.8278547998025605
64,0.9840343708425723
70,0.01694606222860473
47,0.39836131121764906
20,0.29050880720347383
67,0.1103781318550735
12,0.41178857471617514
0,0.010530651290094895
57,0.5265979969978141
77,0.30117924724723333
79,0.2513430983968683
56,0.34262686565231526
91,0.422359679266199
44,0.35823895480636847
88,0.2819362398554499
3,0.9449461724128845
84,0.7425459108045803
78,0.5906312941853386
65,0.28045087283415293
76,0.02750014326006789
84,0.34998013264756256
33,0.6539868573883283
27,0.6932082934875753
46,0.05064378551801618
43,0.5009121645629323
14,0.9269209685364798
70,0.3118532435405691
40,0.6479163969687667
74,0.9183188058859583
9,0.500045285338493
15,0.0788384666962254
76,0.8445528671006536
96,0.676019882673293
37,0.6992365658529562
5,0.13600759556591357
63,0.9459821712325727
41,0.8035713645070546
84,0.48072233401115394
65,0.5465213246857039
27,0.5196222657443587
70,0.09953076829399332
87,0.47703677192944005
61,0.10281559731189105
21,0.5870122975011768
60,0.6320021742516193
74,0.4170364863880114
44,0.8857747993447482
41,0.46903161895374934
11,0.07942516405478761
83,0.7223686573746151
57,0.5341257668859565
68,0.7071567919536981
18,0.5911422618152323
92,0.6273168225814362
62,0.8144048921446843
5,0.9586141878636644
0,0.3106249729495355
41,0.9060429083670141
76,0.5700315392195852
4,0.9715054455934472
26,0.7642136444400567
83,0.8281544615705688
17,0.06461875205892698
42,0.6377549841126966
83,0.24117851856112726
13,0.45114833724158254
82,0.7687205092958032
77,0.7518405804234859
84,0.7146472500272811
18,0.620772756224672
87,0.41051204240752204
38,0.6569772743647757
77,0.5150083865866634
13,0.24441756786667446
18,0.09418437991963069
6,0.18838660849997013
60,0.03202406863574425
16,0.9951238614042722
69,0.3220350009394014
85,0.6105485373879931
47,0.32484021805116337
53,0.5049915400537254
25,0.14881267034824097
95,0.92515697605559
88,0.49655332934746366
47,0.9759612493316104
78,0.6406396681278613
37,0.42535753942745647
78,0.44105439407425395
11,0.48644672378422416
25,0.6057071919032432
57,0.10656580073264332
63,0.18214409605601223
34,0.1867094967697407
80,0.5241637886984842
56,0.9721207828390296
90,0.2600809235675072
51,0.5459947052635251
60,0.9666350621466371
41,0.8542410408840646
51,0.954020315178114
18,0.08717725388703357
22,0.2763196784271653
17,0.7984900207685731
82,0.7160530663568873
21,0.13230113414264877
26,0.7339558065380367
49,0.14026750933501886
74,0.792644589639743
45,0.4062303638240792
18,0.3299141489569446
81,0.9392314575672237
21,0.514820543139024
13,0.8822229882504719
52,0.14795276798046864
32,0.48709894153300126
49,0.5242289864745974
15,0.7204923485209617
15,0.7314547683395848
9,0.1126466693820245
36,0.9431582322404508
53,0.0103867784707109
61,0.8563202724482409
83,0.19364546271835248
0,0.3643324668536392
4,0.21106985522085697
79,0.6042123744523573
3,0.4015652672911375
86,0.5260289343989188
59,0.3528108904812377
9,0.5748616789581399
79,0.4011967188720367
26,0.25175159517837387
33,0.21311084715223272
96,0.28809299727207327
67,0.5173025051581928
2,0.2644603596620989
39,0.629990981101907
65,0.7254931578022348
12,0.5579370690903892
60,0.22591447406094278
85,0.43302572300184916
18,0.07337194886559462
50,0.02442971238766789
20,0.3472323911499663
14,0.9288188136164961
75,0.518353853195193
0,0.26006769594113344
19,0.6533209362559291
2,0.5033565392973356
5,0.7624194984812385
93,0.5545243395437809
52,0.8863754587563933
12,0.1000446170765894
44,0.4988218200554768
52,0.1328735977217581
59,0.8351382343667586
78,0.954102727349402
91,0.8615273345674072
52,0.19478349906317405
31,0.015662488829508936
43,0.8718763120051202
42,0.8531059012550758
99,0.34036990403817136
80,0.6277852454507543
54,0.4712643206060646
30,0.6458654658688981
96,0.9647418502214202
65,0.0951344980891401
12,0.6117576901924844
77,0.1288617606792758
97,0.5651476101113667
23,0.13320211066687138
71,0.8632574302807464
17,0.014219234936908687
97,0.5645183970528613
10,0.2911442150119714
25,0.18801511215862798
2,0.8053319569910876
44,0.36563401038732557
83,0.8615402698453357
86,0.802657097198867
80,0.09386932283168892
6,0.2812270489087271
42,0.09347009050540112
31,0.10532887860993034
43,0.9694695536347603
63,0.17403893939916837
56,0.7620245249587582
89,0.9284995824985169
67,0.861329050338826
75,0.560807875888125
16,0.21161555471204763
63,0.9537156875856468
21,0.5971735979854155
84,0.43865254672641196
43,0.5933793705155063
17,0.17217260023894343
30,0.9703190265313066
52,0.6266287161481549
15,0.9691832393423655
91,0.9968870997304995
77,0.06314066488204217
43,0.7363001381236353
34,0.15187328061122407
21,0.6182714799000577
52,0.5308920141007636
2,0.7986481522475896
5,0.41555875823885924
69,0.369562077457835
46,0.39215573417642624
63,0.8169423035027596
83,0.06777572266406795
14,0.43393840816258955
10,0.14265927111799248
5,0.8529129827506827
66,0.7361065223125335
44,0.8089450578986991
66,0.967579422288389
33,0.12174224697931413
20,0.02736858434082201
70,0.7545967899680704
0,0.08405090774691315
82,0.9096864178223424
87,0.061742997646705655
48,0.3857237355506312
93,0.7496413858969334
9,0.7111991114715063
21,0.7059000136588052
23,0.8992092148593858
18,0.8818360462824344
28,0.09176089003667443
31,0.49736840205960353
84,0.05582928687918809
80,0.34241189523678617
75,0.7382186477050526
84,0.32458822293639966
60,0.4432670481851545
95,0.7441569915207332
80,0.043435108423921065
54,0.9297166007646455
40,0.6578012933958052
84,0.5458732558362482
88,0.5778160751120529
39,0.13278636079851536
41,0.6407339406044991
77,0.17933470846352007
26,0.7003998968948991
9,0.6790295946826956
28,0.5943048064017398
76,0.868299814236678
84,0.6956944567186185
10,0.35906130951435655
5,0.3597110200394037
47,0.9626718018163283
80,0.740247734030076
85,0.23835735362968824
22,0.23098906166566435
29,0.575779644930631
72,0.8469992870615475
43,0.9974587195900133
71,0.9370735069186851
50,0.49405277716163676
55,0.64339230522561
92,0.42710890109630595
42,0.37803248905345055
83,0.40248876628376584
6,0.8425566903782578
75,0.5203094740925183
7,0.6931888524583186
82,0.9797666153004768
36,0.11863082571422312
88,0.5263176233098137
16,0.6494727630740192
35,0.22158994660902687
30,0.7698445892139638
83,0.1571050203917621
89,0.9939701234720371
57,0.9701658906266751
8,0.783297775593642
93,0.04210453746051179
38,0.4842394479202662
34,0.7049929312301739
81,0.7223038783696646
68,0.44439792720218174
87,0.6646493072640275
18,0.5475321906531061
63,0.8743939526336848
93,0.10231041397775764
85,0.6192537116266639
85,0.6633485531133335
19,0.20007215210360685
28,0.38880371712739015
6,0.4142337413117254
12,0.9094873569432632
23,0.01318371473109392
32,0.6050572460779993
51,0.7573173017889623
18,0.758810723140931
65,0.9576270393294479
46,0.14695091827354012
93,0.03548781918799637
69,0.24560188038197994
53,0.8198180728594259
94,0.8074645680533392
18,0.9777152663471089
71,0.09925644348891094
21,0.8600425149576539
67,0.470410724575701
56,0.5901054976742027
86,0.3465552778623736
96,0.805994828254828
10,0.8523143674764319
64,0.17692800443694334
25,0.6647325023262441
39,0.3099077512048064
8,0.9675185535333217
86,0.10820079917370684
42,0.005512327719035204
44,0.8991592614100175
38,0.1548181181923337
96,0.4296193592260261
26,0.4733304944199792
68,0.6033113268978951
47,0.20267002896118724
87,0.5199935545069017
89,0.5038395570310816
6,0.975164856877786
44,0.246971109829476
61,0.30151361113236563
30,0.38379048382298897
86,0.34075907086530455
16,0.5082603303273024
24,0.9569530199276916
31,0.30435425310146413
86,0.25843407377554695
8,0.585912347128929
6,0.6865561947249006
67,0.5659344605655989
3,0.36838088109832523
50,0.5492703721119908
99,0.21176740742492128
59,0.35070792947949314
16,0.9542399258377864
15,0.8529491652644968
77,0.9601270735839914
73,0.7343163371577627
24,0.9987082553365714
52,0.002798698346882844
88,0.5008024128807669
2,0.9096582321331764
72,0.5417179678568389
3,0.8122099748815348
88,0.33649716684175024
51,0.9424633657155349
34,0.4681187844839493
26,0.989785450432555
54,0.3334557728145461
56,0.1893258960600609
77,0.6789317671233157
50,0.6443145636543576
74,0.5545712156635555
94,0.9125571244195578
57,0.9380555497849185
60,0.6065579781455296
35,0.38127443860368193
30,0.8937084491357316
40,0.09495007511607245
13,0.1495373212015887
14,0.06028792131130323
52,0.8337735915816461
51,0.28722812005311993
36,0.37073108880550953
51,0.41477953093476283
85,0.2271774484556115
32,0.8581727135036344
23,0.30011615275692494
33,0.12401264059188788
7,0.9611449455681388
86,0.40323347766482254
65,0.6154175474185617
67,0.40433445058385287
27,0.5164342883124705
34,0.40791349927994947
87,0.03444884378202262
76,0.5860285694292993
45,0.5343680764185481
67,0.3728780533270323
14,0.10736316846253702
94,0.24971075542775512
88,0.9383713826408706
22,0.09098285299008213
99,0.426793488295252
0,0.5001321870389175
91,0.787509100376475
76,0.7833170814002652
88,0.3365456927447614
49,0.13306709877097844
16,0.13337939763899476
52,0.866114218567709
8,0.10954319568081872
39,0.5418694727471705
81,0.5608800171291943
52,0.2823760588344437
7,0.7688568193078695
37,0.2524949965239225
64,0.4006760854391884
3,0.5446946075504816
45,0.7250039572965438
75,0.6003610492602354
90,0.23717693617271784
55,0.43600785907104755
9,0.6059897404122297
54,0.43790184370191043
55,0.5783092227185694
40,0.0312710109473312
64,0.9638756091833004
12,0.8915503437977
27,0.5261969367051155
63,0.8751438599593903
80,0.15173977500622915
50,0.5249766290793356
69,0.2340603095619881
86,0.0034119065446696073
59,0.8073405582426524
64,0.2928288564354924
24,0.2459397225296428
41,0.1799095542698299
35,0.8740839807686885
50,0.7579022701086429
67,0.8201214282715921
51,0.09647109856196512
14,0.5796209787212506
17,0.5458141691110814
51,0.32657127678825115
44,0.8809120098419427
70,0.3025847810746918
71,0.8193376538559527
3,0.36287749131408364
38,0.5522953714668971
45,0.3062790030424273
37,0.3675713111856025
47,0.7059239029755462
4,0.766642085375872
96,0.42677155663496824
46,0.5260954803447478
91,0.7707110184221428
40,0.8882589000137114
71,0.9461434046588476
51,0.11066451092697493
93,0.7169593066805611
87,0.343109247035431
71,0.14178973161231678
77,0.2912841055115457
49,0.39100746422632315
11,0.8291616083541749
24,0.6998359396326946
13,0.591090732795115
98,0.2607051307766869
36,0.522009046875655
25,0.1604399154820233
41,0.6852987988245832
42,0.49589064566584995
7,0.5211330967507933
80,0.2336015592750671
41,0.9061521305959196
29,0.3074113338905271
91,0.8618385065833619
62,0.4928228409441624
63,0.15628484430572942
83,0.318846344133607
99,0.6434078036559074
14,0.49378342940983877
88,0.9028780185433278
54,0.9711473330176607
13,0.014090503596679071
82,0.1392612863598245
89,0.8071267032928805
61,0.4482624144895967
15,0.13500003668076221
87,0.45909062898647224
60,0.3172213124376996
66,0.04793262657728792
15,0.6214364597941563
49,0.5899100915337919
92,0.8384999126127161
33,0.5612180225647675
5,0.24033106291040096
76,0.11993782161198507
29,0.26963366461076665
63,0.020354011709164177
7,0.4885831341294653
37,0.26318550873715985
73,0.35451233575764196
39,0.6158245435850542
17,0.5145686598608785
19,0.6219865110054019
75,0.5589874848458445
91,0.8165683683546681
70,0.84243017830153
98,0.6371010653736773
42,0.12641927353288673
25,0.5478252960965428
81,0.9895266072983248
28,0.0036116636150137493
45,0.236441821694663
41,0.9089635797558592
20,0.1806420156525731
27,0.39986921957653965
91,0.6401700424118216
30,0.027609262152902492
99,0.7392758924041798
71,0.5455260429295244
43,0.8141320694587658
16,0.0651557470809282
48,0.5865447273240768
61,0.5109796202391617
1,0.8377903413424213
26,0.5787465722802329
67,0.7537743986207248
33,0.010841935590212515
78,0.23089136194048454
84,0.7208319647084555
64,0.6757556452243787
97,0.13558255079297332
10,0.865971690638467
80,0.12752135645670215
8,0.043360737398625004
83,0.9572547571297205
29,0.7080606933466936
25,0.3134294483291544
17,0.6391564171668125
48,0.4591566620083056
99,0.6483987824352462
87,0.3839103928687486
49,0.5969906635600316
27,0.040065456287176504
14,0.16140807999782025
5,0.4441407824650401
51,0.9053340331622535
25,0.11678600502749925
67,0.5622841601878575
40,0.6363673591733441
4,0.5888941093515612
90,0.035611857269663094
44,0.9592425777548811
34,0.15962553778419308
16,0.4763289391810367
71,0.7844168489540422
49,0.8965769260664629
65,0.8989852904415445
90,0.9971033238248193
77,0.5383722481973527
74,0.49846059468050175
26,0.3515944081123703
66,0.809807982180123
55,0.7477747275976232
89,0.3612613845546748
14,0.8303538389057286
37,0.8037632573499073
79,0.9652371514295995
12,0.5657492812307474
60,0.24669646020481217
54,0.1120668842723499
75,0.7760928214152089
65,0.5637966925656809
46,0.770249233849721
14,0.8125157910187536
43,0.16115005109119385
60,0.43921008726887756
48,0.7612265014384624
87,0.8156407602548025
1,0.3137833700181063
91,0.3235241100879971
92,0.2649579796856014
25,0.8842296321041118
82,0.3551088700441498
9,0.15354679663084125
54,0.5351560553683188
12,0.48678328203621624
9,0.5877539468328379
8,0.9433655510296957
69,0.17316446350244707
35,0.081148175162293
91,0.035127211980563455
43,0.35219851000093905
91,0.5774224959670698
79,0.06768405224660445
77,0.16420475645212407
91,0.11205516749830546
66,0.8529127675344111
32,0.17923377804913054
11,0.17591849960153305
12,0.8614536718621947
29,0.9873404134523581
55,0.014503537390684551
67,0.1894375781929868
78,0.8624445144885021
64,0.8310472223812111
59,0.6231528422494168
49,0.2628278267117169
39,0.6826012017686374
24,0.8025915989828936
12,0.36704011150185123
46,0.14711794231170494
41,0.9060759777042079
27,0.274729934835214
18,0.6835849183622488
82,0.0012747959223725625
59,0.9994221832654825
16,0.12388382575980705
84,0.2315181436048519
26,0.18045674226499409
68,0.842371734216412
34,0.06325164995303267
30,0.9505904864246666
86,0.747923183754634
63,0.7197190512169902
99,0.5860470882223897
7,0.0142509963694194
84,0.0743442844784784
32,0.328677751197584
68,0.1624322382049379
50,0.5055007402537588
54,0.03400046602262741
39,0.1914119346407126
28,0.5529015513790441
26,0.8004726863917268
75,0.8903587161560794
11,0.8063074929702596
43,0.5155285497189394
10,0.10896575956795562
52,0.4404881775935936
48,0.047930846092276935
28,0.40500892282362644
56,0.612871441871047
35,0.49244807930405665
50,0.5649641012552334
60,0.2678428987902908
18,0.8544193437813171
63,0.786293070640883
5,0.7405193707797728
13,0.05184075175849079
94,0.3005657925922338
56,0.6196072364454699
72,0.0664136502668563
20,0.39119631541574396
1,0.050992655084271976
50,0.7712886394572738
16,0.41521921354614166
23,0.9750678771430573
52,0.02942304727056555
74,0.1150738158567185
52,0.09692482729811047
11,0.966553916393687
95,0.4240970922341478
0,0.6696316494804172
84,0.22440809869801792
50,0.820794864309275
11,0.5849900545953584
77,0.30879132641814744
65,0.5827771026320107
37,0.03591764774198358
49,0.27253382073136934
45,0.28196299730571683
17,0.44723954711444613
22,0.7790825244109454
18,0.736103945298063
27,0.9564010296910473
44,0.6988449016698034
73,0.9347440002744352
72,0.5150573142579357
64,0.7756794727098004
62,0.640695461441869
64,0.8527587050916459
75,0.6870213566778883
67,0.29103377355974047
13,0.9600380064189056
59,0.038383117154376145
63,0.1067428958134422
54,0.9078965044844355
47,0.9480183828447736
89,0.1301557593415913
85,0.2721585503652977
55,0.7586366249211367
49,0.19230983345827668
88,0.9613343215332818
43,0.9371839763483192
93,0.9788382399277616
23,0.7140180127221446
83,0.9684270144552792
44,0.6175421642255042
3,0.7232241530353701
99,0.26062129402468226
57,0.5046054202490277
74,0.3067712372552266
98,0.6998696701404941
15,0.42926375326828636
8,0.6003801352901448
14,0.7417010532626305
62,0.3964642233792124
75,0.28557747762722274
57,0.2728514032117466
13,0.22247472907496313
35,0.2583804791208104
10,0.33437571892965434
53,0.9234382784258237
18,0.6706327315826699
77,0.677664105924991
72,0.016609084980636957
27,0.09394869363767999
22,0.06585773636083869
25,0.25031899844924077
40,0.2891043032888706
69,0.608041738696545
14,0.12474196503930746
23,0.8032348648721268
45,0.7782056086853294
51,0.7837459461785076
10,0.24699425842175837
37,0.2354097929917952
57,0.4921158505049855
70,0.09775673023653753
20,0.5915629764031112
3,0.2544243218401928
61,0.9673720215305375
85,0.5569034915711483
24,0.9291658705200037
81,0.14705708293674624
75,0.8421459301626637
65,0.064767571822545
23,0.9764006334633449
0,0.22792601366392684
68,0.7065507466474278
36,0.8236339554475767
37,0.6546310187954228
77,0.758634603959105
26,0.23034884459645422
87,0.555607376438631
66,0.717639917973986
37,0.9455667236538798
58,0.47317767286664314
8,0.14849841889756443
53,0.687768956626187
53,0.4432486475085229
50,0.03088623538006985
89,0.800558116192522
12,0.5283293988617342
74,0.9467192015123372
31,0.08295722942503769
51,0.45826891811117
47,0.4417942617932603
52,0.7939288328584033
7,0.7549647959352597
24,0.533752093598528
52,0.9118934779543725
47,0.8488688465123722
90,0.6327096446539165
37,0.2882923943753328
78,0.737663288276661
48,0.40815068970050683
52,0.4947589022167863
4,0.3794548226786677
41,0.8243973912180359
50,0.022398801449948325
65,0.998241166526387
22,0.7731704265606906
51,0.5043455346941523
49,0.7311140423877177
9,0.11308151235992003
31,0.31751820394464014
53,0.3201527060489664
80,0.4574957501905407
9,0.4134334089389812
28,0.5268645554129051
45,0.511283570459242
65,0.8785278791899133
17,0.0312652135453918
46,0.06940636447967352
60,0.4133459603893942
62,0.23537178278701232
82,0.5886801105683812
20,0.9547014466010747
68,0.5150983026745467
96,0.14167993924179056
74,0.12160470416616731
90,0.33488528208189794
70,0.6948461871483083
85,0.7656826918864976
69,0.3011159155453095
36,0.2753599248274686
96,0.11906226675918186
9,0.1104409513720579
85,0.6681109092978685
6,0.302593492922292
73,0.7874939782621146
49,0.5882027332180967
41,0.4810013105171701
47,0.16882309371333126
31,0.33147537643043945
17,0.7952875985650604
62,0.8368451314819215
69,0.13065594753760235
52,0.781351106828748
91,0.9562149915750233
18,0.3471098509271179
87,0.030922502659776918
4,0.8793289120214772
13,0.016779668102744894
55,0.9107343582362964
36,0.723162215711656
29,0.4231263855275724
73,0.7632569863204467
1,0.973192362360616
25,0.5809146746806428
80,0.3991281962287965
36,0.37337135271362465
35,0.3568694825915981
62,0.11990581291461677
10,0.8561502425386498
56,0.3450428576949405
98,0.13380833253680202
13,0.347514912804498
29,0.6058774459672865
67,0.7109959875051622
43,0.17732765370214199
97,0.5453785929486948
43,0.47126373640776387
16,0.5974611115163384
11,0.3562034076686815
28,0.9729154682557302
4,0.9182121558996709
98,0.7252332585742347
17,0.2836259305596076
46,0.5855020343253766
35,0.7743042136426045
64,0.18522194371985679
38,0.15312973571396504
25,0.5592844498802748
11,0.6483618850120921
76,0.8602093738488319
47,0.04292313498327727
22,0.6816478302453943
19,0.4930533066149496
95,0.7380960939950125
73,0.9684519942472901
93,0.34542059473461917
34,0.8214549386414608
6,0.4887777542064491
54,0.428287198799707
99,0.8845899842768319
38,0.5082743984521535
44,0.9662556323744973
65,0.5575517331752858
74,0.16810318469438323
93,0.9427639954827047
96,0.8251545916074027
25,0.3812149262377027
16,0.6959185527579449
72,0.5256138641959417
60,0.981268875365214
56,0.7121852332946479
68,0.12328614643918379
49,0.6588636308461235
70,0.6001368245111877
93,0.648256675546286
43,0.562698747300548
90,0.6658222584059595
35,0.7383988607904637
50,0.8113578769017037
37,0.744705204413427
17,0.6665678589006432
2,0.5888939168281213
96,0.31662776822373606
52,0.18593994906302036
23,0.6568737149416922
93,0.39581474454327903
85,0.929755026505599
74,0.023836256861710647
96,0.48305165661512006
22,0.8154288735765004
0,0.02481026985390211
92,0.9291107178716362
94,0.11162235948398591
26,0.16952928067033102
68,0.8725328005764366
90,0.4751358346139516
66,0.5680282485521664
35,0.048269997735231884
73,0.7896979902731198
12,0.9616325085133387
65,0.36875473215271903
52,0.08267925671526455
33,0.983727789044547
28,0.8098432452904828
42,0.940679350911138
10,0.9656001831934401
22,0.03366581024027948
68,0.4688036162128676
22,0.9846719155307889
42,0.45208914684173085
58,0.5527002554873365
1,0.6852143168315348
82,0.1797129217354977
71,0.13232231986095822
54,0.05228795578964651
24,0.5126917014701868
32,0.9614781588369611
16,0.27507757714505754
68,0.5672849140918023
61,0.05747166534575676
59,0.6607903396173942
89,0.6670815412412466
67,0.3795961009012695
21,0.22933294290891681
87,0.034235217058234846
27,0.6613764029801087
46,0.33571512203333287
5,0.3766602275623494
8,0.5451570276128611
55,0.8776977151567799
95,0.8552973463155044
48,0.9813260262947285
46,0.02439778070039167
90,0.5552961223791698
18,0.5091092181107223
29,0.5605831452834643
31,0.5277657968966153
45,0.7601861073978914
18,0.4248159524869989
66,0.5006461173211183
11,0.3767664190317901
30,0.11870907315623425
74,0.6923039861642547
14,0.4302497547740919
68,0.5855626459226593
38,0.2228083595187237
10,0.028517248751974145
99,0.017373090419746662
38,0.3218107463029277
92,0.5907641939737452
15,0.06589333394860031
51,0.9580215843210834
92,0.8991205518407619
0,0.1824911708313468
39,0.08321377083440729
99,0.06595177471486557
68,0.5497734817829271
23,0.8165118097022797
88,0.8659258986701079
31,0.17955506330921878
19,0.15892293991251294
87,0.30105962026828037
50,0.30812889214747385
7,0.8568137446602387
42,0.228798570760124
56,0.9654393166558113
73,0.7514371709807303
90,0.454226958941392
8,0.9193327536809608
25,0.7384238166539521
34,0.6542458128078208
87,0.6360775672059746
20,0.5445154402651364
26,0.5605982653365487
10,0.26282966933372987
9,0.27837442245493416
44,0.17936545057789577
26,0.7841290961011989
48,0.47270183682147815
51,0.1398547130631701
18,0.1381021537853594
24,0.18580645408370566
16,0.5066056600150625
29,0.1741825259513049
29,0.6888094137807509
95,0.30784380832407576
42,0.04181784747133954
64,0.2633674950303586
64,0.024736782786939693
99,0.9629226838229221
49,0.9174243270604209
20,0.011493134542796546
47,0.02939820108143887
83,0.027213495763494078
75,0.27986213410260863
81,0.09029632337090154
17,0.18357903230133088
73,0.5742322337930945
80,0.9098703704813982
61,0.7051066680028961
41,0.2667867340189265
18,0.11188145032298213
57,0.9454067306979171
43,0.5756642696201865
97,0.9156509598991526
54,0.2389768850474021
34,0.9061070690361854
43,0.18123711181446345
21,0.4417794531752649
51,0.42234124400622963
83,0.6789011648358153
29,0.5562969463887133
60,0.08656484161523348
70,0.9044768483798579
49,0.7550266386984471
21,0.054348034828752945
98,0.5381820787194715
92,0.9699480616716238
15,0.862064855908755
75,0.06492167519525716
